OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape__Area,Shape__Length
27800,1996,CA,CDF,SLU,SUEY INCIDENT,0,1996/07/23 00:00:00+00,,14,,,731.0844727,,1,0,4428173.975,8270.113503
27801,1996,CA,CCO,VNC,GORGE,0000034l,1996/07/11 00:00:00+00,1996/07/16 00:00:00+00,1,,1800,1382.568604,8,1,0,8276030.115,14723.9244
27802,1996,CA,CDF,BEU,EADE,1563,1996/06/12 00:00:00+00,,14,,,309.1411743,,1,0,1921090.947,10621.30254
27803,1996,CA,CDF,BEU,PG&E #13,2890,1996/09/13 00:00:00+00,,14,,,638.3783569,,1,0,3958631.509,13713.62966
27804,2002,CA,USF,CNF,MATEO,0,2002/05/13 00:00:00+00,2002/05/14 00:00:00+00,9,,1000,1882.249756,2,1,27,10971478.07,14608.3724
27805,2002,CA,USF,CNF,PEAK,0,2002/08/09 00:00:00+00,2002/08/11 00:00:00+00,2,,287,245.0083313,6,1,79,1412868.014,5597.695704
27806,1999,CA,USF,INF,DIVISION,0,1999/03/29 00:00:00+00,1999/04/07 00:00:00+00,9,,2450,2981.121826,8,1,1,18918887.2,31154.65654
27807,1986,CA,USF,MDF,BIRD,0,1986/06/02 00:00:00+00,1986/06/04 00:00:00+00,1,,115,25.02136421,8,1,6,182841.6801,1810.85219
27808,1986,CA,USF,MDF,SAND,0,1986/08/20 00:00:00+00,1986/08/21 00:00:00+00,1,,35,9.4598484,8,1,71,68712.22681,1151.891298
27809,1986,CA,USF,SRF,BOUNDRY,0,1986/08/05 00:00:00+00,1986/08/07 00:00:00+00,1,,12.5,11.94970989,8,1,20,85755.01873,1039.411642
27810,1975,CA,USF,CNF,TENAJA,0,1975/09/22 00:00:00+00,1975/09/26 00:00:00+00,2,,7433,10161.60645,8,1,97,59246702.04,41029.55214
27811,1986,CA,USF,KNF,ONEIL,0,1986/08/06 00:00:00+00,1986/08/09 00:00:00+00,1,,100,64.87377167,8,1,70,472752.2842,2906.999151
27812,1983,CA,USF,CNF,OROSCO,0,1983/10/05 00:00:00+00,1983/10/05 00:00:00+00,2,,30,43.37085342,8,1,53,250820.905,1921.004363
27813,1983,CA,USF,PNF, ,0,1983/07/05 00:00:00+00,1983/07/05 00:00:00+00,7,,200,118.7158279,8,1,26,815216.7126,4132.997977
27814,1983,CA,CDF,NEU,PEORIA,1848,1983/07/18 00:00:00+00,,8,,,817.4399414,,1,532,5523687.174,10041.09573
27815,1983,CA,CDF,LNU,POPE,2186,1983/08/28 00:00:00+00,,2,,,226.1266632,,1,298,1499391.529,4433.820344
27816,1983,CA,CDF,LNU,POPE CANYON,1590,1983/07/10 00:00:00+00,,2,,,1682.200195,,1,181,11168467.29,15492.65188
27817,1983,CA,CDF,BTU,SKYWAY #3,2227,1983/07/14 00:00:00+00,,14,,,603.9429932,,1,259,4137209.146,14641.62637
27818,1983,CA,CDF,AEU,WHITE ROCK,1091,1983/07/14 00:00:00+00,,9,,,169.2140808,,1,211,1123471.957,3990.457973
27819,1983,CA,CDF,SCU,PORT COSTA,957,1983/08/07 00:00:00+00,,14,,,319.3636169,,1,0,2087487.916,8998.646414
27820,1983,CA,CDF,SCU,WESTLEY,499,1983/06/17 00:00:00+00,,9,,,366.708313,,1,95,2366464.759,7126.477623
27821,1983,CA,CDF,TUU,CUIDADO,2505,1983/06/18 00:00:00+00,,2,,,1433.113159,,1,63,8866429.614,14593.44699
27822,1983,CA,CDF,TUU,DRY CREEK,2570,1983/06/20 00:00:00+00,,7,,,401.3826294,,1,68,2521585.662,6557.657959
27823,1983,CA,CDF,FKU,FK 4783,4783,1983/07/12 00:00:00+00,,14,,,323.4000244,,1,11050,2033754.502,7653.358752
27824,1983,CA,CDF,TUU,MUD SPRINGS,2273,1983/06/08 00:00:00+00,,7,,,284.8536377,,1,50,1786353.755,5377.189492
27825,1983,CA,CDF,MVU,ASSIST #28,0,1983/08/14 00:00:00+00,,14,,,679.8206177,,1,95.1,3952239.139,8914.25654
27826,1983,CA,USF,CNF,FLINN,0,1983/08/03 00:00:00+00,,9,,,114.4073639,,1,13,655407.0737,3716.532467
27827,1983,CA,CDF,MVU,MARRON,1284,1983/08/06 00:00:00+00,,14,,,374.7257385,,1,435,2141742.079,6129.149243
27828,1983,CA,CDF,MVU,ASSIST #38,1577,1983/09/13 00:00:00+00,,14,,,351.3198242,,1,582,2045727.214,5262.539185
27829,1983,CA,CDF,MVU,CARRIZO,748,1983/06/18 00:00:00+00,,2,,,694.5097656,,1,163,3986932.948,14880.08802
27830,1983,CA,USF,BDF, ,0,1983/07/18 00:00:00+00,1983/07/19 00:00:00+00,7,,225,250.878418,8,1,55,1479598.689,4564.529664
27831,1983,CA,USF,BDF,BANNING,0,1983/07/23 00:00:00+00,1983/07/26 00:00:00+00,7,,2597,3136.845947,8,1,61,18473835.3,24170.57308
27832,1983,CA,USF,BDF,SNOW CREEK,0,1983/05/25 00:00:00+00,1983/05/28 00:00:00+00,2,,4075,3969.793213,8,1,10,23366664.65,25993.58807
27833,1983,CA,USF,BDF, ,0,,,14,,,9.62274933,,1,0,56619.93883,874.9783725
27834,1983,CA,USF,BDF, ,0,,,14,,,9.53507233,,1,0,56018.95497,1018.747303
27835,1999,CA,CDF,FKU,RIFLE,6509,1999/07/02 00:00:00+00,,11,,,18.09098816,,1,122,114817.6613,1744.478836
27836,1999,CA,CDF,FKU,TIVY,8800,1999/08/26 00:00:00+00,,1,,,325.90448,,1,172,2060448.543,7024.673241
27837,1930,CA,USF,LPF,CASTRO CYN,0,1930/09/02 00:00:00+00,,3,,,515.1470947,,1,11,3101316.321,7355.100431
27838,1931,CA,USF,LPF,CASTRO CYN,0,1931/08/25 00:00:00+00,,3,,,1185.828247,,1,12,7137279.048,11479.57854
27839,1944,CA,CCO,SBC,GAVIOTA,0,1944/08/25 00:00:00+00,,3,,,792.3746338,,1,0,4730987.815,9765.346273
27840,1965,CA,USF,LPF,RANCHO,0,1965/08/15 00:00:00+00,,1,,,187.2660217,,1,200,1123205.738,3977.459431
27841,1968,CA,CCO,SBC,JOSE,0,1968/06/21 00:00:00+00,,7,,,49.74004745,,1,0,296875.3483,2104.89277
27842,1979,CA,CCO,SBC,ZACA STATION #2,0,1979/07/25 00:00:00+00,,14,,,243.0881958,,1,0,1458804.244,7157.976233
27843,1979,CA,CCO,SBC,ZACA STATION #1,0,1979/07/17 00:00:00+00,,14,,,580.3781738,,1,0,3482100.548,9590.828372
27844,1979,CA,CCO,SBC,EAGLE CANYON,0,1979/09/18 00:00:00+00,,9,,,3764.522705,,1,63,22460443.1,28885.57209
27845,1979,CA,CCO,SBC,RANCHO FELECIA,0,1979/06/22 00:00:00+00,,14,,,914.6152344,,1,0,5480557.402,11812.27175
27846,1980,CA,USF,LPF,RAINBOW,0,1980/07/27 00:00:00+00,1980/07/30 00:00:00+00,1,,570,854.4935913,8,1,29,5139970.905,9750.117661
27847,1981,CA,CCO,SBC,GAVIOTA,0,1981/07/11 00:00:00+00,,7,,,90.12480927,,1,0,537973.594,4066.932501
27848,1983,CA,CCO,SBC,HANDELAS,0,1983/06/07 00:00:00+00,,9,,,486.5863953,,1,0,2932802.849,7272.488741
27849,1984,CA,CCO,SBC,CAT,0,1984/05/25 00:00:00+00,,14,,,1011.501038,,1,0,6078830.877,9518.970439
27850,1990,CA,USF,LPF,PAINT,0,1990/06/27 00:00:00+00,1990/07/03 00:00:00+00,7,,4267,4424.882324,8,1,24,26407817.69,29643.42385
27851,1993,CA,CCO,SBC,YARD,0,1993/07/27 00:00:00+00,,14,,,331.2298889,,1,0,2000358.187,6593.639905
27852,1993,CA,CCO,SBC,CEBRIAN,0,1993/08/17 00:00:00+00,,14,,,645.1624756,,1,0,3893321.292,8874.274833
27853,1997,CA,CCO,SBC,SANTA ROSA,0,1997/08/20 00:00:00+00,,14,,,3074.245361,,1,0,18419948.56,29320.3976
27854,1997,CA,CCO,SBC,JANEWAY (SPOT),0,1997/05/23 00:00:00+00,,2,,,3.22973585,,1,0,19345.63221,940.5823771
27855,1931,CA,USF,SRF,O'BRIEN,0,1931/06/11 00:00:00+00,,9,,,6.97029591,,1,300016,49505.99701,789.7456757
27856,1931,CA,USF,SRF,OAK FLAT,0,1931/08/04 00:00:00+00,,3,,,2.48944759,,1,300021,17622.10437,471.1804816
27857,1931,CA,USF,SRF,CAMPBELL CREEK,0,1931/08/05 00:00:00+00,,14,,,199.1496429,,1,300022,1416244.447,4224.034447
27858,1931,CA,USF,SRF,SHARBER SLOUGH,0,1931/08/12 00:00:00+00,,5,,,99.57668304,,1,300025,706188.5258,2982.762536
27859,1931,CA,USF,SRF,THREE CREEK,0,1931/08/18 00:00:00+00,,5,,,9.95736408,,1,300030,70711.80522,943.8528965
27860,1931,CA,USF,SRF,HALL CREEK,0,1931/08/10 00:00:00+00,,4,,,124.4743271,,1,400625,859446.2169,3290.543967
27861,1931,CA,USF,SRF,JEANS RANCH,0,1931/09/12 00:00:00+00,,9,,,238.9831543,,1,400626,1660445.084,4573.731617
27862,1932,CA,USF,SNF, ,0,,,14,,,7390.818848,,1,2,46990229.18,34402.25354
27863,1932,CA,USF,SNF, ,0,,,9,,,43.87268448,,1,3,283030.054,2078.074571
27864,1932,CA,USF,SNF, ,0,,,9,,,31.55493546,,1,4,203453.0645,1699.749016
27865,1932,CA,USF,SNF, ,0,,,14,,,65.54029083,,1,5,422554.6863,2467.878212
27866,1932,CA,USF,SRF,N/A,0,1932/08/22 00:00:00+00,,1,,,4.97856331,,1,170,36492.52582,678.0473228
27867,1932,CA,USF,SRF,N/A,0,1932/09/01 00:00:00+00,,5,,,54.76524734,,1,172,401184.5282,2248.175198
27868,1932,CA,USF,SRF,VANS CAMP,0,1932/10/05 00:00:00+00,,1,,,27.88087654,,1,200299,200808.3053,1590.555203
27869,1932,CA,USF,SRF,BEANS CAMP #1,0,1932/10/08 00:00:00+00,,1,,,6.97017479,,1,200300,50242.10362,795.595428
27870,1932,CA,USF,SRF,SALAL SPRINGS #3,0,1932/10/08 00:00:00+00,,1,,,238.9779205,,1,200301,1717410.933,4651.525955
27871,1932,CA,USF,SRF,RED CAP,0,1932/10/09 00:00:00+00,,1,,,3.48525977,,1,200302,24873.30029,559.7899428
27872,1932,CA,USF,SRF,BEANS CAMP #2,0,1932/10/12 00:00:00+00,,1,,,3.48509145,,1,200305,25113.40829,562.4853108
27873,1932,CA,USF,SRF,MILLS HILL,0,1932/07/05 00:00:00+00,,5,,,15.93273735,,1,300035,113144.3801,1193.91899
27874,1932,CA,USF,SRF,SALYER DITCH #5,0,1932/08/24 00:00:00+00,,5,,,3.98318815,,1,300053,28180.07952,595.8398661
27875,1932,CA,USF,SRF,CEDAR CREEK #1,0,1932/08/28 00:00:00+00,,5,,,169.2808685,,1,300055,1203095.082,3893.214447
27876,1932,CA,USF,SRF,CEDAR CREEK #3,0,1932/08/28 00:00:00+00,,5,,,18.91958618,,1,300057,134484.886,1301.652645
27877,1932,CA,USF,SRF,LANE RIDGE,0,1932/09/19 00:00:00+00,,9,,,8.96165466,,1,300063,63342.62935,893.318665
27878,1932,CA,USF,SRF,AMMON PRAIRIE,0,1932/10/02 00:00:00+00,,1,,,2.48950052,,1,300067,17630.23864,471.2892242
27879,1932,CA,USF,SRF,JIM JAM,0,1932/10/03 00:00:00+00,,1,,,26.88667297,,1,300068,190838.3467,1550.569304
27880,1932,CA,USF,SRF,FRIDAY RIDGE,0,1932/10/06 00:00:00+00,,1,,,8.96161652,,1,300070,63436.20598,893.9782844
27881,1932,CA,USF,SRF,SHADY CREEK,0,1932/10/06 00:00:00+00,,1,,,7.96624804,,1,300073,56737.11687,845.4579467
27882,1932,CA,USF,SRF,SHARBER #3,0,1932/10/06 00:00:00+00,,1,,,19.9156208,,1,300074,141342.627,1334.427336
27883,1932,CA,USF,SRF,HORSE TRAIL RIDGE,0,1932/10/11 00:00:00+00,,1,,,2.98736763,,1,300083,21333.12475,518.4246277
27884,1932,CA,USF,SRF,LITTLE ROUND MT. 1-3,0,1932/09/30 00:00:00+00,,5,,,150.5638123,,1,400614,1045761.1,3629.732799
27885,1932,CA,USF,SRF,DOUGLASS,0,1932/09/30 00:00:00+00,,5,,,18.82028008,,1,400615,130596.7801,1282.698679
27886,1932,CA,USF,SRF,N/A,0,1932/09/08 00:00:00+00,,5,,,288.5210266,,1,173,2113587.245,6481.707293
27887,1932,CA,USF,SRF,BEE LAKE,0,1932/09/29 00:00:00+00,,5,,,498.0769043,,1,200297,3573095.383,7580.016627
27888,1935,CA,USF,KNF,CRAPO CREEK #2,0,1935/08/28 00:00:00+00,,1,,,66.00347137,,1,144,473805.8206,2775.542144
27889,1935,CA,USF,KNF,JILLSON MINE,0,1935/09/08 00:00:00+00,,3,,,92.13899994,,1,150,673179.7799,3258.594212
27890,1935,CA,USF,KNF,SMITH MINE,0,1935/09/30 00:00:00+00,,7,,,13.94815826,,1,162,101844.2431,1431.619738
27891,1966,CA,CDF,TCU,MILTON,0,1966/06/18 00:00:00+00,,14,,,2678.151611,,1,53,17506184.19,20094.97947
27892,1966,CA,CDF,BTU,PENTZ,0,1966/08/25 00:00:00+00,,14,,,1129.57251,,1,338,7730015.97,15123.59479
27893,1966,CA,CDF,TCU,PODESTA,0,1966/10/18 00:00:00+00,,14,,,342.6729126,,1,147,2249072.782,5838.949387
27894,1966,CA,CDF,BTU,PROJ26/LANGENFELDER9,0,1966/11/03 00:00:00+00,,14,,,743.0003052,,1,449,5082291.727,17190.75525
27895,1966,CA,CDF,SCU,STAR,0,1966/09/04 00:00:00+00,,14,,,712.56073,,1,195,4552251.968,10996.55936
27896,1966,CA,CDF,NEU,U. OF C. R. I.ESCAPE,0,1966/08/02 00:00:00+00,,14,,,168.5682983,,1,49,1138945.67,4866.316167
27897,1966,CA,CDF,LNU,ZUMWALT,0,1966/06/15 00:00:00+00,,14,,,544.2217407,,1,0000013B,3654900.923,8548.376672
27898,1966,CA,CDF,BTU,BIDWELL PARK,0,1966/06/11 00:00:00+00,,14,,,615.5571899,,1,0,4224328.107,7852.924208
27899,1966,CA,CDF,BTU,PROJECT 19,0,1966/08/25 00:00:00+00,,14,,,5724.950684,,1,0,39027572.72,37091.48461
27900,1966,CA,CDF,MMU,DESMOND-GILL,0,1966/08/30 00:00:00+00,,14,,,616.1271362,,1,111,3926414.404,8778.863434
27901,1966,CA,CDF,FKU,DUDLEY,0,1966/06/16 00:00:00+00,,14,,,404.8981323,,1,00000S69,2551337.877,7297.323799
27902,1966,CA,CDF,TUU,GILL #2,0,1966/05/25 00:00:00+00,,14,,,359.431427,,1,45,2245128.62,7023.863766
27903,1966,CA,CDF,MMU,WOLFSEN,0,1966/07/01 00:00:00+00,,14,,,1331.240601,,1,16,8482435.663,11833.92854
27904,1966,CA,CDF,MVU,CARLTON HILLS,0,1966/07/10 00:00:00+00,,14,,,329.4579163,,1,168,1894972.111,7132.051748
27905,1966,CA,CCO,VNC,SULPHUR MOUNTAIN,0,1966/09/01 00:00:00+00,,14,,,8.44040012,,1,0,50316.06121,946.0171915
27906,1966,CA,CCO,KRN,COTTENWOOD CREEK,0,1966/07/23 00:00:00+00,,14,,,2127.277832,,1,263,12976377.6,21637.00708
27907,1988,CA,CCO,MRN,RUBICON,1417,1988/10/09 00:00:00+00,,14,,,207.1605988,,1,49,1353861.848,5960.865608
27908,1988,CA,CCO,MRN,IDLEBERRY,877,1988/07/03 00:00:00+00,,14,,,110.8939972,,1,23,724550.5882,4053.73357
27909,1968,CA,CCO,MRN,"""D"" STREET",298,1968/07/16 00:00:00+00,,14,,,62.75686646,,1,264,411906.4536,2550.385128
27910,1957,CA,USF,SQF, ,0,,,9,,,216.2077484,,1,20,1333288.104,6241.937277
27911,1957,CA,USF,SQF, ,0,,,9,,,379.1653442,,1,32,2334576.836,6751.093366
27912,1957,CA,USF,SQF, ,0,,,9,,,42.07361221,,1,2,256909.4793,2237.469823
27913,1957,CA,USF,SQF, ,0,,,9,,,6.82433748,,1,1,43149.29179,838.4113482
27914,1957,CA,USF,SQF,CHARLEY CREEK,0,1957/08/13 00:00:00+00,,9,,,1563.933838,,1,28,9901215.583,17504.68183
27915,1957,CA,USF,CNF, ,0,,,9,,,332.8481751,,1,83,1911261.455,9197.723802
27916,1957,CA,CDF,RRU,FIASCO,0,1957/06/18 00:00:00+00,,14,,,7309.963379,,1,53,42914317.95,36799.39992
27917,1957,CA,USF,LPF,BOULDER CREEK,0,1957/08/22 00:00:00+00,,9,,,3734.050537,,1,16,22267298.16,22085.26517
27918,1957,CA,CDF,LNU, ,0,,,14,,,324.4942932,,1,0,2150887.188,5767.96678
27919,1957,NV,USF,TOI, ,0,1957/06/24 00:00:00+00,,8,,,283.8959656,,1,7,1905255.945,5548.063429
27920,1957,NV,USF,TOI, ,0,1957/07/29 00:00:00+00,,4,,,47.09149551,,1,32,309718.2537,2873.741537
27921,1960,CA,USF,PNF, ,0,,,9,,,3720.248291,,1,98,25681394.82,23864.44508
27922,1960,CA,USF,PNF, ,0,,,9,,,61.91685867,,1,99,426402.8226,2903.649362
27923,1960,CA,USF,PNF, ,0,,,9,,,136.2348938,,1,7,936194.4789,6695.875446
27924,1960,CA,USF,PNF, ,0,,,1,,,146.4560852,,1,97,1005302.204,4737.185151
27925,1999,CA,CDF,MVU,LA JOLLA,0,1999/10/07 00:00:00+00,,5,,,7845.939941,,1,0,45545925.05,39017.27988
27926,1932,CA,USF,STF,RED CLOUD,,1932/08/23 00:00:00+00,,7,20090305,320,325.8451538,6,1,463,2112428.324,5970.758114
27927,1999,CA,USF,MDF,VALLEY,0,1999/08/23 00:00:00+00,,14,,,112.2893448,,1,64,814863.0146,8087.86843
27928,2001,CA,CDF,TGU,FREEMAN,2791,2001/05/30 00:00:00+00,,2,,,417.3976135,,1,101,2876711.003,8801.914113
27929,2001,CA,CDF,TGU,RED BANK,3255,2001/06/17 00:00:00+00,,10,,,442.0983887,,1,126,3059731.459,9001.752729
27930,2001,CA,CDF,TGU,HOG,3132,2001/06/13 00:00:00+00,,2,,,343.7303162,,1,121,2389528.561,7618.080154
27931,2001,CA,CDF,AEU,WHITE,5937,2001/05/02 00:00:00+00,,5,,,33.49117661,,1,72,221833.3453,1856.79862
27932,2001,CA,CDF,AEU,FALCON,7991,2001/06/08 00:00:00+00,,2,,,33.35941315,,1,133,220924.729,1939.226515
27933,2001,CA,CDF,AEU,JACKSON,8312,2001/06/13 00:00:00+00,,2,,,1670.782227,,1,151,10982232.68,34713.57743
27934,2001,CA,CDF,AEU,FRENCH,8688,2001/06/19 00:00:00+00,,2,,,66.66996765,,1,175,442519.8677,2689.815937
27935,2001,CA,CDF,AEU,PAYEN,9653,2001/07/05 00:00:00+00,,9,,,302.1873474,,1,229,2005906.773,8337.348933
27936,2001,CA,CDF,AEU,SILVA,9732,2001/07/06 00:00:00+00,,14,,,80.42118073,,1,236,535003.5164,3739.06121
27937,2001,CA,CDF,AEU,ETHEL,9796,2001/07/07 00:00:00+00,,2,,,10.37271881,,1,240,69020.25788,1400.071294
27938,2001,CA,CDF,AEU,HIGHWAY-16,9735,2001/07/06 00:00:00+00,,2,,,546.5454712,,1,550,3612552.394,9669.825757
27939,2001,CA,CDF,AEU,HIGHWAY-88,12703,2001/08/24 00:00:00+00,,7,,,15.09820652,,1,461,99420.79377,2098.153211
27940,1986,CA,CDF,SHU,TAMARACK,3298,1986/08/27 00:00:00+00,,3,,,438.8891907,,1,431,3108316.564,9214.319849
27941,1986,CA,USF,PNF, ,0,1986/08/16 00:00:00+00,,1,,,29.5466671,,1,111,205105.1142,1785.313044
27942,1986,CA,USF,PNF, ,0,1986/08/10 00:00:00+00,,14,,,23.31490517,,1,102,161350.173,1567.62911
27943,1986,CA,USF,PNF, ,0,1986/08/16 00:00:00+00,,1,,,4.55792332,,1,147,31395.97912,736.79313
27944,1986,CA,USF,INF, ,0,1986/08/13 00:00:00+00,,1,,,538.0535889,,1,59,3503884.875,7766.823711
27945,1986,CA,USF,INF, ,0,1986/08/27 00:00:00+00,,1,,,40.12163925,,1,73,260455.3306,2134.560532
27946,1957,CA,CCO,LAC, ,0,1957/07/01 00:00:00+00,,14,,,380.6319885,,1,0,2268395.76,7102.964861
27947,1957,CA,CCO,LAC, ,0,1957/10/02 00:00:00+00,,14,,,72.92485046,,1,0,434663.741,3791.762119
27948,1957,CA,CDF,MEU,HAYWORTH,0,1957/09/03 00:00:00+00,,14,,,400.349823,,1,149,2722000.421,7354.555076
27949,1957,CA,USF,MDF,GOLD DIGGER,0,1957/07/25 00:00:00+00,,1,,,408.2367249,,1,43,2972769.652,7038.515366
27950,1957,CA,USF,MDF,MILEPOST 40,0,1957/07/02 00:00:00+00,,9,,,12182.70605,,1,56,88682653.16,47883.04346
27951,1957,CA,USF,MDF,S. DEEP CREEK,0,1957/07/26 00:00:00+00,,1,,,5.63114071,,1,48,40680.88136,879.3170269
27952,1957,CA,USF,MDF,DEAD HORSE,0,1957/09/12 00:00:00+00,,9,,,10.92617226,,1,47,78015.53029,1250.110966
27953,1957,CA,USF,MDF,DEEP CR.,0,1957/06/26 00:00:00+00,,14,,,13.53824806,,1,13,96656.48181,1401.576849
27954,1957,CA,USF,KNF,BOGUS ESCAPE,0,1957/09/24 00:00:00+00,,9,,,10738.07227,,1,81,78632292.57,56103.10603
27955,1955,CA,USF,KNF,JACOBS LADDER,0,1955/06/10 00:00:00+00,,1,,,245.5161438,,1,51,1778223.248,5659.580253
27956,1955,CA,USF,KNF,BLACK MTN,0,1955/06/10 00:00:00+00,,1,,,22.6233902,,1,53,163182.7642,1551.442216
27957,1955,CA,USF,KNF,WEST FORK CLEAR,0,1955/06/10 00:00:00+00,,1,,,68.53065491,,1,94,498416.9028,2762.689233
27958,1955,CA,USF,KNF,JUNIPER LODGE,0,1955/07/13 00:00:00+00,,4,,,11.66753674,,1,106,84914.859,1091.088303
27959,1955,CA,USF,KNF,CLAUSON,0,1955/08/25 00:00:00+00,,2,,,19.50419426,,1,125,142411.3217,1488.822073
27960,1956,CA,USF,KNF,LOOKOUT SPRING,0,1956/11/16 00:00:00+00,,5,,,19.20462227,,1,282,139337.6842,1484.326937
27961,1957,CA,CDF,MMU,BISSETT,0,1957/08/19 00:00:00+00,,14,,,647.0596924,,1,44,4154392.431,9482.411993
27962,1957,CA,CDF,AEU,BLUE TENT,0,1957/07/20 00:00:00+00,,14,,,430.181488,,1,48,2874999.101,8125.141162
27963,1957,CA,CDF,BTU,C. KAST,0,1957/09/05 00:00:00+00,,14,,,1202.518188,,1,152,8203074.15,13199.84047
27964,1957,CA,CDF,LNU,C. SCOTT,0,1957/09/21 00:00:00+00,,14,,,273.6470337,,1,78,1818149.168,6397.254718
27965,1989,CA,CCO,LAC,PICO FIRE,927329,1989/07/14 00:00:00+00,,14,,,84.94815063,,1,89,505927.5016,5509.407045
27966,1989,CA,CCO,LAC,BLACK FIRE,827519,1989/10/29 00:00:00+00,,14,,,169.5305939,,1,89,1006568.174,6179.673249
27967,1989,CA,CCO,LAC,TERREBONNE FIRE,728659,1989/11/19 00:00:00+00,,14,,,207.2767944,,1,89,1227640.983,4407.188633
27968,1989,CA,CCO,LAC,PACIFIC FIRE,829919,1989/10/29 00:00:00+00,,14,,,3180.40332,,1,89,18806792.25,23701.19095
27969,1989,CA,CCO,LAC,ONYX FIRE,681467,1989/07/28 00:00:00+00,,14,,,326.2972412,,1,189,1928847.718,7385.625798
27970,1989,CA,CCO,LAC,TURNBULL FIRE,929114,1989/07/03 00:00:00+00,,14,,,1229.140869,,1,489,7256006.412,17441.20632
27971,1994,CA,CDF,MVU,QUESTHAVEN,0,1994/11/29 00:00:00+00,,14,,,65.22360229,,1,45,377140.5475,3327.67194
27972,1994,CA,CDF,MVU,OLD JULIAN,3298,1994/08/01 00:00:00+00,,2,,,209.8275757,,1,1078,1211830.117,5859.629321
27973,1994,CA,CDF,MVU,RODGIGUES,5367,1994/09/16 00:00:00+00,,2,,,621.5374756,,1,847,3588307.463,11997.67803
27974,1994,CA,CDF,MVU,LA POSTA,5226,1994/09/09 00:00:00+00,,9,,,363.7649841,,1,819,2083067.624,7297.411359
27975,1994,CA,CDF,MVU,GRAPE VINE,0,1994/08/07 00:00:00+00,,14,,,417.0592651,,1,40,2415116.257,6713.966792
27976,1994,CA,CDF,MVU,YAQUI,0,1994/08/11 00:00:00+00,,14,,,252.0445862,,1,41,1459473.283,5204.995347
27977,1994,CA,CDF,MVU,ROCOSO,0,1994/01/12 00:00:00+00,,14,,,3217.911865,,1,37,18518337.15,31622.37978
27978,1994,CA,CDF,MVU,OTAY #4,5929,1994/10/09 00:00:00+00,,4,,,2983.352783,,1,943,17061769.18,25928.20544
27979,1994,CA,USF,BDF, ,0,,,14,,,41.85906982,,1,0,246930.5643,2230.209008
27980,1994,CA,USF,BDF, ,0,,,14,,,132.5767365,,1,0,781829.128,3674.273985
27981,1994,CA,USF,BDF, ,0,,,14,,,743.7502441,,1,0,4359414.602,9093.434926
27982,1994,CA,CDF,RRU,FAIRVIEW,28900,1994/06/27 00:00:00+00,,7,,,1740.743042,,1,869,10201917.54,16175.24877
27983,1994,CA,CDF,RRU, ,35668,1994/08/05 00:00:00+00,,2,,,27.64900208,,1,1221,162732.9539,1924.642086
27984,1994,CA,CDF,RRU, ,36879,1994/08/12 00:00:00+00,,1,,,443.3667603,,1,1287,2596989.619,8474.338274
27985,1968,CA,CCO,LAC, ,0,1968/07/02 00:00:00+00,,14,,,29.17912674,,1,0,173001.6974,1789.556553
27986,1968,CA,CCO,LAC, ,0,1968/07/05 00:00:00+00,,14,,,47.09220123,,1,0,279022.9919,2186.173893
27987,1968,CA,CCO,LAC, ,0,1968/06/14 00:00:00+00,,14,,,75.16601563,,1,0,443962.8679,2929.849941
27988,1968,CA,CCO,LAC, ,0,1968/12/31 00:00:00+00,,14,,,17.32469368,,1,0,102319.2885,1240.400252
27989,1968,CA,CCO,LAC, ,0,1968/09/25 00:00:00+00,,14,,,46.93366241,,1,0,278144.0414,2075.39868
27990,1968,CA,CCO,LAC, ,0,1968/07/27 00:00:00+00,,14,,,26.03396797,,1,0,154254.0313,1710.5892
27991,1968,CA,CCO,LAC, ,0,1968/07/24 00:00:00+00,,14,,,33.5681572,,1,0,198725.6522,2069.940635
27992,1968,CA,CCO,LAC, ,0,1968/08/15 00:00:00+00,,14,,,79.44277191,,1,0,470408.0519,3239.565659
27993,1968,CA,CCO,LAC, ,0,1968/11/18 00:00:00+00,,14,,,2.96964669,,1,0,17610.87616,691.4236073
27994,1968,CA,CCO,LAC, ,0,1968/07/03 00:00:00+00,,14,,,83.13059998,,1,0,494126.2001,3136.608698
27995,1968,CA,CCO,LAC, ,0,1968/09/09 00:00:00+00,,14,,,6.83321333,,1,0,40523.83179,754.4526562
27996,1968,CA,CCO,LAC, ,0,1968/07/07 00:00:00+00,,14,,,17.70165253,,1,0,104999.5985,1438.818169
27997,1968,CA,USF,SRF,BOUNDARY,0,1968/08/07 00:00:00+00,,1,,,2.98744035,,1,400076,20662.31637,510.2088577
27998,1968,CA,USF,SRF,MAPLE,0,1968/08/08 00:00:00+00,,1,,,2.98750949,,1,400077,20775.18913,511.6005226
27999,1968,CA,USF,SRF,CROSSING,0,1968/08/08 00:00:00+00,,1,,,3.48535657,,1,400078,24133.26334,551.3996425
28000,1968,CA,USF,SRF,EIGHTY,0,1968/08/07 00:00:00+00,,1,,,2.48961115,,1,400079,17249.4534,466.1719975
